entropy,label,error
6.1355658,7.442492961883545,1.3159751892089844
6.238326,7.882728576660156,1.3157286643981934
5.8998976,3.6382720470428467,1.3154003620147705
5.8805337,9.602060317993164,1.3146429061889648
5.899898,3.6382720470428467,1.3132917881011963
5.568345,7.179798603057861,1.3131632804870605
5.968708,6.1598310470581055,1.3128762245178223
6.238326,9.522878646850586,1.3118133544921875
5.5759497,6.292344570159912,1.311385154724121
5.5606813,6.537452220916748,1.31134033203125
6.177943,7.39685583114624,1.3111944198608398
5.857934,7.850780963897705,1.3107519149780273
6.1290503,7.199970722198486,1.3107104301452637
5.9914646,5.585010051727295,1.3096771240234375
5.5606813,6.481354713439941,1.3085904121398926
6.238326,5.327892780303955,1.307875633239746
5.5759497,5.568620204925537,1.3070125579833984
6.238326,7.995678424835205,1.3068757057189941
6.238326,8.055517196655273,1.3066563606262207
6.238325,9.130767822265625,1.3064780235290527
6.120298,4.522877216339111,1.3062152862548828
5.720312,5.318749904632568,1.305887222290039
6.238326,5.657557487487793,1.305556297302246
6.1675153,6.459545612335205,1.3055047988891602
6.042634,5.055512428283691,1.3054509162902832
5.9107966,6.4088239669799805,1.305309772491455
5.7300997,7.173277378082275,1.305213451385498
5.9506426,8.769551277160645,1.3049583435058594
6.238325,4.292428970336914,1.303335189819336
5.662961,2.124938726425171,1.3024530410766602
5.5606823,6.853561878204346,1.3021674156188965
5.7333403,5.060475826263428,1.3016395568847656
5.9687076,6.0619306564331055,1.3016161918640137
6.238325,5.065496444702148,1.2998147010803223
6.1312284,5.6020426750183105,1.298924446105957
6.238326,5.173918724060059,1.2986769676208496
6.238325,3.0,1.297530174255371
5.5606813,6.769295692443848,1.297384262084961
5.968709,9.221125602722168,1.2968077659606934
5.5606813,6.481354713439941,1.2966103553771973
5.880533,5.031512260437012,1.2961268424987793
6.1180973,5.826784610748291,1.2953834533691406
6.238326,7.2831621170043945,1.2944321632385254
5.8493247,5.657557487487793,1.2939505577087402
5.0434256,5.920782566070557,1.293440818786621
6.238324,7.850780963897705,1.2922120094299316
6.0567837,5.318749904632568,1.2916479110717773
6.1180983,5.251804351806641,1.2914986610412598
6.098075,7.797239303588867,1.291433334350586
6.238326,5.688224792480469,1.2906222343444824
6.238326,7.2790141105651855,1.2902841567993164
6.238326,7.718966484069824,1.2886548042297363
6.1312256,6.52273416519165,1.287064552307129
5.8833237,7.995678424835205,1.2869763374328613
6.238326,5.638253211975098,1.2843198776245117
6.238325,5.64779806137085,1.283456802368164
6.238326,9.12493896484375,1.281477928161621
6.238326,5.7212233543396,1.2811293601989746
6.238326,6.161087989807129,1.2810053825378418
6.120298,4.522877216339111,1.2791690826416016
6.238326,7.266802787780762,1.2780728340148926
6.238326,9.251811981201172,1.2777080535888672
5.981413,7.136082649230957,1.2775473594665527
6.238326,5.049971103668213,1.2772541046142578
6.238324,7.696804046630859,1.2769064903259277
6.238325,5.031512260437012,1.2750463485717773
5.8493247,5.638253211975098,1.274646282196045
6.1569786,5.004360198974609,1.273888111114502
6.023447,6.079824447631836,1.273122787475586
5.8021183,7.1112589836120605,1.272615909576416
5.5606823,6.619607925415039,1.269848346710205
6.008813,9.645891189575195,1.269108772277832
6.098075,8.774690628051758,1.2687897682189941
5.8021183,9.698969841003418,1.2682790756225586
6.0354834,6.099944591522217,1.2682371139526367
6.1290503,7.243363857269287,1.267317295074463
6.1717014,5.599982261657715,1.2672171592712402
6.238326,9.107905387878418,1.264444351196289
6.238326,5.167484760284424,1.2624425888061523
6.1180973,5.154895782470703,1.2623968124389648
5.7589025,4.207607746124268,1.2614519596099854
6.238324,4.45966911315918,1.259392261505127
6.0354824,5.199993133544922,1.2579474449157715
6.238326,5.468508243560791,1.2575230598449707
5.8464375,5.585010051727295,1.2565793991088867
6.2383265,7.954677104949951,1.2564058303833008
6.238325,5.049971103668213,1.25490140914917
6.238325,7.917214393615723,1.253255844116211
5.9506426,6.1598310470581055,1.2532358169555664
6.0354824,5.86963415145874,1.252060890197754
6.238325,8.74472713470459,1.251133918762207
6.238324,5.207601070404053,1.2511239051818848
6.238325,6.6987528800964355,1.2494087219238281
6.040254,5.04575252532959,1.249265193939209
6.190317,6.669383525848389,1.2484378814697266
6.238326,9.091514587402344,1.2480535507202148
5.043426,4.425967693328857,1.2479705810546875
6.238325,6.0554680824279785,1.247663974761963
6.0354824,6.244049072265625,1.2464842796325684
6.238325,8.443697929382324,1.2463040351867676
6.238326,6.480041027069092,1.245840072631836
6.238325,5.585010051727295,1.2454681396484375
5.1059456,3.221848726272583,1.2442295551300049
5.968708,6.118558406829834,1.2435908317565918
6.238326,5.443685531616211,1.243546962738037
6.238326,5.031512260437012,1.24257230758667
6.238325,4.743520259857178,1.2423934936523438
5.0434256,5.939264297485352,1.2420868873596191
6.1290503,7.291579246520996,1.241185188293457
6.2383246,5.178414344787598,1.240938663482666
5.7776527,8.866460800170898,1.2407822608947754
6.238325,5.886023044586182,1.2401142120361328
5.4337225,6.259558200836182,1.2400174140930176
6.238326,5.6020426750183105,1.239725112915039
6.2085905,5.9585676193237305,1.2383522987365723
5.9814143,7.136082649230957,1.2383294105529785
5.8998976,3.602059841156006,1.2380704879760742
6.2383246,9.267605781555176,1.2367610931396484
6.238325,7.336298942565918,1.2335262298583984
5.5606823,6.920456886291504,1.2334489822387695
6.238326,7.995678424835205,1.2332048416137695
6.023447,7.300162315368652,1.2328944206237793
6.1290503,7.300162315368652,1.2326040267944336
6.238324,5.677760124206543,1.2314343452453613
5.5759497,7.228412628173828,1.22918701171875
5.697092,5.494836330413818,1.228682518005371
6.238326,7.917214393615723,1.2284116744995117
6.238326,5.04575252532959,1.2283320426940918
6.238326,6.193752288818359,1.2273974418640137
6.238325,4.3196635246276855,1.2261042594909668
5.755742,2.4800000190734863,1.225376844406128
5.880533,9.214670181274414,1.2248549461364746
6.238326,5.199963569641113,1.2224278450012207
6.077642,6.5359578132629395,1.222282886505127
6.0354824,5.899594783782959,1.2221002578735352
6.238325,8.823908805847168,1.2216858863830566
5.996453,8.443697929382324,1.221489429473877
6.1654186,7.917214393615723,1.2211241722106934
6.144186,7.985899448394775,1.2205629348754883
6.1355634,5.723515033721924,1.2202544212341309
6.0354824,5.199993133544922,1.2192978858947754
6.238324,6.154839992523193,1.2183666229248047
6.1717005,5.599982261657715,1.218268871307373
6.238325,3.7695508003234863,1.2173633575439453
6.238326,6.443576812744141,1.2166543006896973
6.238324,7.636387825012207,1.2164902687072754
5.840641,8.327901840209961,1.215742588043213
5.5645204,9.677781105041504,1.2145929336547852
6.238326,5.408924102783203,1.2144856452941895
6.238326,8.0,1.2141966819763184
6.224559,5.508624076843262,1.213514804840088
6.238326,7.567030906677246,1.213468074798584
6.0354824,5.199993133544922,1.2129688262939453
5.872118,4.638270378112793,1.2122762203216553
6.238326,7.583359718322754,1.2120494842529297
6.238326,5.886023044586182,1.2120237350463867
6.238326,5.167484760284424,1.211756706237793
6.238326,6.920456886291504,1.2116212844848633
6.238325,7.767004013061523,1.2105708122253418
6.0980754,7.099469184875488,1.2095575332641602
6.238324,8.677781105041504,1.2085824012756348
6.238325,6.55268669128418,1.207761287689209
5.8051357,5.52286434173584,1.2070674896240234
6.238326,4.07058048248291,1.206758975982666
6.0354824,6.2839131355285645,1.206620216369629
6.238326,6.236496925354004,1.2055964469909668
6.0544395,5.036207675933838,1.2050962448120117
6.238325,5.43178653717041,1.2048344612121582
6.070738,5.468508243560791,1.2046303749084473
6.0306845,4.537600517272949,1.2040061950683594
6.238326,5.004360198974609,1.203524112701416
5.1059456,3.221848726272583,1.2034461498260498
5.8377295,6.766749858856201,1.202897548675537
5.09375,2.698970079421997,1.2021794319152832
5.8051357,8.291579246520996,1.2018780708312988
6.238325,5.022271633148193,1.2014403343200684
5.662959,6.950394153594971,1.2012667655944824
6.098075,7.797239303588867,1.1997971534729004
6.023448,4.499995708465576,1.1997289657592773
5.9687057,6.20613956451416,1.1996312141418457
5.560682,6.657380104064941,1.1992745399475098
6.0354834,6.080869674682617,1.19907808303833
6.238326,6.080869674682617,1.1989455223083496
6.098075,6.299911022186279,1.198897361755371
6.2383265,5.7212233543396,1.1987366676330566
6.238326,4.301029205322266,1.198697566986084
6.238325,5.34677791595459,1.1985139846801758
4.6821303,2.301029920578003,1.1979398727416992
6.238325,5.4559197425842285,1.1966867446899414
5.9506426,5.969764709472656,1.1965394020080566
6.238326,8.301030158996582,1.1939258575439453
6.238326,7.882728576660156,1.1939258575439453
6.238326,4.301029205322266,1.1938543319702148
6.238324,4.508636951446533,1.193704605102539
6.224558,5.292421340942383,1.1934709548950195
6.167516,6.65935754776001,1.1925501823425293
6.238325,7.480172157287598,1.1919713020324707
6.238326,8.443697929382324,1.1907472610473633
6.238326,2.8317971229553223,1.1904916763305664
6.238326,5.9585676193237305,1.1903691291809082
5.9738083,5.7212233543396,1.189073085784912
6.2085905,6.619607925415039,1.1885972023010254
5.9584246,5.119180679321289,1.1880567073822021
6.238326,5.086180686950684,1.187903881072998
5.09375,2.698970079421997,1.1873574256896973
5.7462025,7.39685583114624,1.1866230964660645
6.238325,5.01772403717041,1.1865777969360352
4.912656,2.2596373558044434,1.186211347579956
6.2383246,5.399996757507324,1.1836485862731934
6.238326,7.600326061248779,1.1821026802062988
6.238326,5.34677791595459,1.1798734664916992
6.238326,5.070576190948486,1.1798386573791504
6.0707374,5.43178653717041,1.179548740386963
6.238324,7.407823085784912,1.178443431854248
6.238326,5.443685531616211,1.1772503852844238
6.238325,5.127838134765625,1.1754789352416992
5.8021173,7.228412628173828,1.1738624572753906
6.238326,7.130181789398193,1.1729097366333008
6.238325,5.700035095214844,1.1727643013000488
5.5214615,6.443576812744141,1.1723809242248535
6.238326,5.2757158279418945,1.1705021858215332
6.238326,5.259629249572754,1.1702980995178223
5.8833227,5.769975185394287,1.1701264381408691
6.238326,8.275724411010742,1.1686201095581055
6.238324,6.455807685852051,1.1679978370666504
6.238326,9.522878646850586,1.167912483215332
6.120298,5.51754093170166,1.167745590209961
6.049733,5.026867389678955,1.1661243438720703
6.238326,5.9585676193237305,1.1659798622131348
6.098075,6.539854049682617,1.1659789085388184
5.802118,7.221125602722168,1.163686752319336
5.5645204,7.300162315368652,1.1630258560180664
5.9738083,5.7212233543396,1.1627163887023926
6.0497336,7.326979160308838,1.1623611450195312
6.2383246,7.375718116760254,1.162099838256836
6.238326,7.850780963897705,1.1619782447814941
5.968708,9.38090705871582,1.1615800857543945
6.206575,5.2757158279418945,1.1615281105041504
6.238326,5.52286434173584,1.1605935096740723
5.8464375,5.207601070404053,1.1598072052001953
6.238326,6.080869674682617,1.159785270690918
6.098075,8.291579246520996,1.15946626663208
6.206575,7.917214393615723,1.1593475341796875
6.238326,7.467245578765869,1.159280776977539
5.568345,6.300943374633789,1.159158706665039
6.238326,5.244117736816406,1.15785551071167
6.238325,5.376740455627441,1.1558222770690918
6.206575,5.200652599334717,1.1557912826538086
6.238324,6.468393325805664,1.155412197113037
6.238324,6.20059061050415,1.155085563659668
6.238326,5.8538408279418945,1.1545510292053223
6.1355634,4.301029205322266,1.1539511680603027
5.963579,7.697885513305664,1.153916358947754
6.238326,5.292421340942383,1.153796672821045
6.144186,9.245651245117188,1.1536674499511719
6.238326,5.769525527954102,1.1530475616455078
6.1569786,5.420205116271973,1.152721881866455
6.238326,5.309794902801514,1.1510019302368164
6.1717005,5.439961910247803,1.1508007049560547
5.8833227,6.6697893142700195,1.1507673263549805
6.118097,7.386157989501953,1.1502957344055176
6.238326,6.292344570159912,1.1497488021850586
5.9584246,4.958603382110596,1.1495945453643799
5.5606823,6.60188627243042,1.1493511199951172
6.238325,5.292421340942383,1.1492714881896973
6.238326,7.454692840576172,1.148493766784668
6.0354824,7.995678424835205,1.1484260559082031
6.104793,5.8538408279418945,1.1477675437927246
6.238326,2.9415738582611084,1.1473643779754639
6.238326,7.300162315368652,1.1467061042785645
5.869296,7.300162315368652,1.1462907791137695
6.238326,5.568620204925537,1.1453471183776855
6.1355634,5.798575401306152,1.1451940536499023
6.1964436,5.7212233543396,1.1429500579833984
6.238325,8.74472713470459,1.1425042152404785
5.97381,5.9585676193237305,1.1406164169311523
6.238326,5.387205600738525,1.1403307914733887
5.910797,8.712198257446289,1.1390595436096191
6.182085,7.7931742668151855,1.1383404731750488
6.238324,5.130762577056885,1.1377687454223633
5.568345,6.481354713439941,1.137678623199463
6.238325,5.799943447113037,1.1347455978393555
6.238325,5.420205116271973,1.1339707374572754
6.238325,5.638253211975098,1.1337404251098633
6.238326,5.1426615715026855,1.1333036422729492
4.9487605,4.3516387939453125,1.133284091949463
6.238326,7.365522861480713,1.1322851181030273
6.238326,7.821022987365723,1.1322202682495117
6.0544386,5.200652599334717,1.132089614868164
6.144186,7.896538257598877,1.1312017440795898
6.238326,8.244125366210938,1.130434513092041
6.120298,5.894455909729004,1.130225658416748
6.238324,7.193141937255859,1.1289153099060059
6.0282803,4.756959438323975,1.1286048889160156
6.238326,4.9208149909973145,1.1283645629882812
6.224557,5.657557487487793,1.1271367073059082
5.758902,4.207607746124268,1.1255273818969727
6.238324,7.308918476104736,1.1250495910644531
6.238325,5.508624076843262,1.1249432563781738
6.238324,5.638253211975098,1.124528408050537
6.238325,5.040953636169434,1.1243910789489746
6.238326,7.008330821990967,1.1237473487854004
6.238324,8.853872299194336,1.1222338676452637
5.5606823,7.375718116760254,1.1219606399536133
6.238326,5.1426615715026855,1.121795654296875
6.238326,7.193141937255859,1.1214385032653809
5.8021173,7.2831621170043945,1.1213884353637695
6.238326,7.551293849945068,1.1213665008544922
5.5759497,7.336298942565918,1.1213006973266602
6.238324,6.443576812744141,1.1208434104919434
5.560682,7.173277378082275,1.1201376914978027
5.793014,9.38090705871582,1.1190433502197266
6.238326,6.5984272956848145,1.1174240112304688
6.028279,7.528561592102051,1.1172795295715332
5.564521,9.522878646850586,1.1171226501464844
6.238324,7.345823287963867,1.1164436340332031
6.238326,5.9585676193237305,1.1160345077514648
5.961005,6.493359565734863,1.1152310371398926
6.040254,4.638270378112793,1.1145195960998535
6.0354834,5.899963855743408,1.1140260696411133
6.238324,5.443685531616211,1.1135621070861816
6.238326,8.677781105041504,1.1132864952087402
6.238326,5.244117736816406,1.1131439208984375
5.5606823,6.568475246429443,1.1123204231262207
6.1758685,5.148735523223877,1.1120195388793945
6.0354824,6.327809810638428,1.111459732055664
6.238326,6.744486331939697,1.1113061904907227
5.883322,5.399989128112793,1.1113028526306152
6.238326,5.318749904632568,1.1111774444580078
6.2383246,5.309794902801514,1.110544204711914
5.1059446,3.221848726272583,1.1104776859283447
6.238324,8.026871681213379,1.10978364944458
5.986452,6.942714214324951,1.10911226272583
5.837731,9.09691047668457,1.1089510917663574
6.238326,7.199970722198486,1.1088247299194336
4.9487605,4.335357189178467,1.1082420349121094
6.238326,5.102367401123047,1.1081080436706543
6.238326,5.060475826263428,1.1080284118652344
5.899898,4.886053085327148,1.107344627380371
6.238326,5.309794902801514,1.1066908836364746
5.8805337,9.387216567993164,1.1060457229614258
6.238324,5.13667106628418,1.1059017181396484
6.238326,5.74470329284668,1.1052117347717285
6.238326,6.3371477127075195,1.1049456596374512
5.5606813,6.397831439971924,1.1048331260681152
6.238324,6.251734256744385,1.1039419174194336
6.238326,7.39685583114624,1.1034111976623535
5.811141,4.698967933654785,1.101494312286377
5.713733,5.5375871658325195,1.1008925437927246
6.1964436,5.657557487487793,1.0998115539550781
6.238326,7.345823287963867,1.0989394187927246
6.238326,5.823879718780518,1.0986933708190918
6.238326,6.040910720825195,1.0981144905090332
6.1903152,6.179936408996582,1.0974736213684082
5.5412645,7.600326061248779,1.0965690612792969
6.238325,8.920818328857422,1.0965285301208496
6.238326,7.375718116760254,1.0955743789672852
6.238324,7.551293849945068,1.0948762893676758
6.238326,7.567030906677246,1.0940899848937988
5.8051357,4.6575751304626465,1.0939710140228271
6.0958242,7.442492961883545,1.0936217308044434
5.968708,8.774690628051758,1.0934343338012695
6.16961,7.336298942565918,1.0934290885925293
6.0354824,6.599824905395508,1.0932650566101074
5.8833227,8.677781105041504,1.0931553840637207
6.238326,5.33723258972168,1.0926947593688965
6.011266,5.1601386070251465,1.0920391082763672
6.224557,6.541966915130615,1.0913724899291992
6.238324,6.657380104064941,1.0911097526550293
6.238325,6.751781463623047,1.0910391807556152
6.238324,5.318749904632568,1.090627670288086
6.1180973,7.675717353820801,1.0905070304870605
6.238326,6.853561878204346,1.089691162109375
6.131225,8.920818328857422,1.0896353721618652
5.8805337,9.327901840209961,1.0894832611083984
6.1717005,7.906578540802002,1.0891151428222656
6.098074,7.995678424835205,1.0889854431152344
6.238326,7.442492961883545,1.0889301300048828
5.811141,4.698967933654785,1.0872397422790527
6.238326,6.823619365692139,1.087031364440918
6.238326,6.397831439971924,1.0858964920043945
6.0958242,8.148741722106934,1.0858330726623535
5.4467373,8.823908805847168,1.0856566429138184
5.8833237,6.799724102020264,1.0853595733642578
6.238325,4.795877456665039,1.0845098495483398
6.238326,4.317853927612305,1.0842170715332031
6.238324,5.494836330413818,1.0836296081542969
6.238326,5.161144733428955,1.0835518836975098
5.5606813,6.769295692443848,1.0834918022155762
6.025866,5.3979291915893555,1.0834555625915527
6.238326,5.34677791595459,1.0826191902160645
5.568345,8.356547355651855,1.0820012092590332
6.238326,8.481486320495605,1.081946849822998
6.238324,6.091461181640625,1.0814871788024902
6.238324,5.148735523223877,1.080644130706787
6.030684,7.012780666351318,1.0802946090698242
6.238325,5.8538408279418945,1.0792450904846191
5.9661465,3.301029920578003,1.0790154933929443
6.098075,7.797239303588867,1.0784363746643066
6.238325,4.519991397857666,1.0777878761291504
5.66296,4.573487281799316,1.0774664878845215
5.5606823,6.853561878204346,1.0770998001098633
6.238326,7.055024147033691,1.0770540237426758
5.9584246,4.886053085327148,1.0770442485809326
6.238326,5.091509819030762,1.0769944190979004
6.238326,7.675717353820801,1.076958179473877
6.077642,5.060475826263428,1.0768804550170898
6.238326,4.200658798217773,1.0766806602478027
5.568345,7.39685583114624,1.0755867958068848
6.238325,5.481472969055176,1.0752172470092773
6.098075,8.866460800170898,1.0750460624694824
6.238324,6.356448650360107,1.0747394561767578
6.224558,5.698948383331299,1.07464599609375
5.9610043,6.2410125732421875,1.0746045112609863
6.0958242,7.917214393615723,1.0744495391845703
6.238326,5.52286434173584,1.0742955207824707
5.872118,4.096909523010254,1.0729622840881348
6.011267,6.990974426269531,1.0729546546936035
6.238324,5.443685531616211,1.0725536346435547
6.238325,8.036211967468262,1.071004867553711
5.5606813,6.7956085205078125,1.0707592964172363
6.238325,5.52286434173584,1.0697836875915527
6.1717005,5.609982013702393,1.0687980651855469
6.2383265,7.767004013061523,1.068732738494873
6.238325,4.519991397857666,1.0683937072753906
6.2383265,8.769551277160645,1.0683789253234863
6.0354824,6.6987528800964355,1.0682411193847656
6.238326,5.36652135848999,1.0678033828735352
6.238324,7.251037120819092,1.0671682357788086
6.030684,6.999566078186035,1.067080020904541
6.1717005,5.599982261657715,1.0668339729309082
6.238324,5.552826404571533,1.0654644966125488
5.940172,6.346691131591797,1.0643882751464844
6.238326,6.060431003570557,1.0641164779663086
6.098075,9.254144668579102,1.062957763671875
6.238326,8.346787452697754,1.0621991157531738
6.1003194,7.551293849945068,1.0620737075805664
5.5759497,7.430625915527344,1.0606927871704102
6.1420364,5.173918724060059,1.0599212646484375
5.918893,5.376740455627441,1.059826374053955
6.238324,5.214663028717041,1.0588045120239258
6.0844975,5.552826404571533,1.058549404144287
5.968707,5.585010051727295,1.0583410263061523
6.238326,7.213958740234375,1.0577731132507324
6.238326,6.244049072265625,1.0577216148376465
6.238326,5.769525527954102,1.0573506355285645
5.7899604,6.999566078186035,1.0565462112426758
5.950643,7.050122261047363,1.0559706687927246
5.564521,9.522878646850586,1.0558528900146484
5.968709,3.301029920578003,1.055600881576538
6.238325,5.74470329284668,1.0547056198120117
6.238325,8.229147911071777,1.0543627738952637
5.9506426,4.810001850128174,1.0538549423217773
6.238324,5.36652135848999,1.0537500381469727
6.238326,7.742321491241455,1.0535187721252441
6.238324,5.318749904632568,1.0531744956970215
6.238326,7.407823085784912,1.0521430969238281
6.238324,7.235823631286621,1.051954746246338
6.023447,4.190035820007324,1.051917552947998
6.238326,7.365522861480713,1.0515384674072266
6.190316,8.68824577331543,1.0507216453552246
6.238326,5.327892780303955,1.0502219200134277
6.238326,5.468508243560791,1.0499582290649414
6.238326,8.187087059020996,1.0495061874389648
6.238326,5.698948383331299,1.0488862991333008
5.564521,6.850472927093506,1.0484156608581543
6.238324,5.494836330413818,1.0481839179992676
6.238324,6.481354713439941,1.0469112396240234
6.238326,6.481354713439941,1.0462613105773926
6.238326,9.397939682006836,1.0456323623657227
6.238325,8.045757293701172,1.0451617240905762
6.2383265,7.742321491241455,1.0440502166748047
5.9687057,5.376740455627441,1.0438580513000488
6.238326,9.397939682006836,1.042973518371582
5.662961,5.200652599334717,1.0428657531738281
6.1717014,5.769975185394287,1.0424885749816895
6.238325,4.698967933654785,1.0423526763916016
5.1059446,4.614391803741455,1.0421266555786133
6.238325,4.966572284698486,1.042099952697754
5.4764643,8.091514587402344,1.0417356491088867
6.238324,6.52273416519165,1.0416860580444336
5.0434256,4.366530418395996,1.0415632724761963
4.682132,2.602060079574585,1.0412747859954834
6.100319,6.167427062988281,1.0406665802001953
4.9558268,5.096904754638672,1.0406041145324707
6.238324,8.008773803710938,1.0400032997131348
5.8377314,5.922232627868652,1.0399785041809082
6.238326,5.920782566070557,1.0397882461547852
6.0707374,5.585010051727295,1.039703369140625
6.238326,8.08092212677002,1.0396270751953125
6.238326,5.130762577056885,1.0395097732543945
6.238325,6.721017837524414,1.0394301414489746
5.0434265,3.896195888519287,1.0391907691955566
6.224557,7.235823631286621,1.0384011268615723
5.910797,6.919013023376465,1.038231372833252
6.238326,7.718966484069824,1.0379586219787598
5.4337225,6.462055206298828,1.037520408630371
6.1717005,5.599982261657715,1.037466049194336
6.238324,7.221125602722168,1.0372567176818848
5.968708,6.579879283905029,1.0371150970458984
6.238325,7.166852951049805,1.0368638038635254
6.238325,5.698948383331299,1.0365352630615234
6.0354824,6.570086479187012,1.0358538627624512
6.238324,5.167229175567627,1.035623550415039
6.238326,7.7931742668151855,1.034872055053711
6.212607,5.52286434173584,1.0345654487609863
5.0434256,2.48811674118042,1.0330016613006592
6.2005105,5.229140758514404,1.0325846672058105
5.9964504,8.769551277160645,1.032559871673584
5.564521,7.600326061248779,1.032334327697754
5.7930145,9.136082649230957,1.0323305130004883
6.238324,5.2839884757995605,1.0321159362792969
6.0520883,8.318758964538574,1.0309033393859863
6.0354824,4.699997901916504,1.0304656028747559
6.238325,5.7958526611328125,1.030200481414795
5.5214615,7.6556077003479,1.0292701721191406
5.0434256,6.920456886291504,1.0289487838745117
6.238324,5.920782566070557,1.028475284576416
6.238326,5.74470329284668,1.0284366607666016
6.238325,5.638253211975098,1.0281810760498047
6.2383246,6.537452220916748,1.0269665718078613
6.0210238,7.0039262771606445,1.026865005493164
5.9107966,6.52273416519165,1.0268030166625977
6.238325,5.376740455627441,1.0262999534606934
6.2126064,5.769525527954102,1.025529384613037
6.224557,5.508624076843262,1.025254249572754
6.238324,6.309715270996094,1.0248522758483887
5.840641,8.136676788330078,1.0245156288146973
5.6733236,3.823908567428589,1.022749662399292
6.238325,8.022275924682617,1.0226387977600098
6.238324,7.442492961883545,1.0225954055786133
6.0567837,7.536107063293457,1.0223150253295898
5.8200836,6.299911022186279,1.0222091674804688
6.238325,7.567030906677246,1.0217390060424805
5.9914646,6.091461181640625,1.0216927528381348
4.9272537,7.882728576660156,1.0213866233825684
6.238326,5.2757158279418945,1.0210967063903809
6.238324,5.207601070404053,1.0210695266723633
6.190316,5.102367401123047,1.0209331512451172
6.1420383,5.026867389678955,1.0205659866333008
5.5759497,8.207608222961426,1.0193700790405273
5.8833227,4.699997901916504,1.0191874504089355
6.238326,7.251037120819092,1.0177993774414062
6.104793,5.508624076843262,1.017549991607666
6.0935683,5.677760124206543,1.0173611640930176
6.1290503,7.493494987487793,1.017186164855957
6.238325,5.251804351806641,1.016791820526123
6.003886,4.258059978485107,1.0162768363952637
6.238325,5.207601070404053,1.016110897064209
6.238325,5.823879718780518,1.0160784721374512
6.238326,5.184415817260742,1.0156631469726562
5.0434256,4.356546401977539,1.0150134563446045
6.238325,5.36652135848999,1.0136747360229492
6.0354824,7.896538257598877,1.0135259628295898
5.5606823,8.494850158691406,1.0127897262573242
6.1654196,5.6020426750183105,1.0116329193115234
6.2383246,6.420102119445801,1.0110883712768555
6.238326,7.551293849945068,1.0109663009643555
5.0751734,4.468519687652588,1.010878562927246
6.238325,6.481354713439941,1.0104260444641113
5.4467373,8.721246719360352,1.0101003646850586
6.238326,7.507239818572998,1.0100040435791016
6.238326,5.420205116271973,1.0097222328186035
6.0497336,5.236564636230469,1.0096940994262695
6.238326,5.420205116271973,1.0093293190002441
6.0354805,7.896538257598877,1.0082025527954102
6.238325,5.33723258972168,1.0079364776611328
5.968708,6.213887691497803,1.0078468322753906
5.568345,7.493494987487793,1.0077753067016602
6.238326,7.493494987487793,1.0062828063964844
4.804021,4.154901504516602,1.004361867904663
6.0520883,7.767004013061523,1.0040812492370605
6.238326,7.317854881286621,1.0038704872131348
6.238326,5.8538408279418945,1.0021109580993652
6.238326,6.319573879241943,1.0020151138305664
6.238326,5.920782566070557,1.0017905235290527
5.5214615,6.779630184173584,1.0012588500976562
5.758902,4.091514587402344,1.000943660736084
6.0354824,6.099944591522217,1.0000576972961426
5.564521,6.920456886291504,0.9997329711914062
5.9188924,4.227677345275879,0.9994878768920898
6.2383265,5.698948383331299,0.9993228912353516
6.2383246,7.050122261047363,0.9990973472595215
5.733341,5.7212233543396,0.9987468719482422
6.238324,5.920782566070557,0.9984779357910156
6.238326,4.669584274291992,0.9983716011047363
6.135564,6.6987528800964355,0.9981307983398438
5.8971543,7.442492961883545,0.9980926513671875
6.238324,5.886023044586182,0.997981071472168
5.587249,8.017728805541992,0.9979491233825684
6.238326,6.356448650360107,0.9978184700012207
6.238324,5.33723258972168,0.9974112510681152
6.238326,7.031050205230713,0.9971160888671875
5.968707,9.048662185668945,0.9966201782226562
5.361292,2.3098039627075195,0.9965534210205078
6.0063543,8.585026741027832,0.9947314262390137
6.0354824,6.6987528800964355,0.9934091567993164
6.188263,5.8538408279418945,0.9926791191101074
5.9188924,5.4559197425842285,0.9924831390380859
5.9914646,6.008729457855225,0.9923901557922363
6.1717005,5.159993648529053,0.9922304153442383
6.238326,5.508624076843262,0.9919314384460449
5.4510374,3.399027109146118,0.9918129444122314
6.238325,6.275642395019531,0.9917144775390625
6.238324,5.769525527954102,0.9908938407897949
5.5606823,6.481354713439941,0.9906535148620605
6.1355634,6.6987528800964355,0.9905514717102051
5.872118,3.552841901779175,0.9902536869049072
5.5606823,6.920456886291504,0.98992919921875
5.9584246,4.9208149909973145,0.9896910190582275
6.238326,6.309715270996094,0.9892611503601074
6.2324486,5.318749904632568,0.9886388778686523
6.144186,6.889679908752441,0.9884753227233887
6.238324,6.443576812744141,0.9876112937927246
6.238324,6.744486331939697,0.987152099609375
6.238324,5.3979291915893555,0.9870152473449707
6.238326,7.675717353820801,0.9869146347045898
5.09375,5.769525527954102,0.9867706298828125
6.1758676,5.769525527954102,0.9867663383483887
6.238325,7.386157989501953,0.98663330078125
6.238326,5.74470329284668,0.9860281944274902
6.238325,4.886053085327148,0.9859399795532227
6.238326,7.142064571380615,0.9858789443969727
6.238326,7.917214393615723,0.9858431816101074
6.1717005,5.089994430541992,0.9855165481567383
6.238325,6.885722637176514,0.9845404624938965
6.238326,5.769525527954102,0.9844202995300293
5.8692975,7.39685583114624,0.9843449592590332
5.8051357,5.154895782470703,0.9840846061706543
