feature,importance
ECFP4_145,0.0003379998054331743
ECFP4_885,0.0003378826043174082
ECFP4_1695,0.0003372955841908332
ECFP4_721,0.00033696970194970426
ECFP4_1415,0.0003368375047291698
ECFP4_711,0.0003364190162175909
ECFP4_1988,0.0003354413337509077
ECFP4_1669,0.00033542274649376187
ECFP4_160,0.00033431432474159093
ECFP4_1848,0.0003340003021828525
ECFP4_2022,0.0003334534797903705
ECFP4_526,0.00033326192328026307
ECFP4_777,0.00033298322195156885
ECFP4_1948,0.0003329119696832841
ECFP4_309,0.00033273765619013104
ECFP4_1233,0.000332331967415264
ECFP4_1517,0.00033228542502451003
ECFP4_1862,0.00033212590324500576
ECFP4_471,0.0003318691201867822
ECFP4_582,0.00033064906232312997
ECFP4_1173,0.00032968362158628596
ECFP4_873,0.0003292962889853429
ECFP4_34,0.0003290881490015821
ECFP4_1793,0.00032883595085838403
ECFP4_1003,0.00032867514538074066
ECFP4_690,0.00032859932107816
ECFP4_1857,0.00032791239529283105
ECFP4_1655,0.00032745914502031146
ECFP4_427,0.00032744276327477146
ECFP4_879,0.000327214123092837
ECFP4_1255,0.00032698332863600067
ECFP4_947,0.0003266892987327726
ECFP4_895,0.00032663480579673334
ECFP4_138,0.0003265207386214452
ECFP4_328,0.00032591599622840546
ECFP4_900,0.00032505022964272445
ECFP4_104,0.0003248624289881433
ECFP4_20,0.00032411710905402125
ECFP4_1484,0.0003236379752961673
ECFP4_1982,0.0003234049922481714
ECFP4_1499,0.00032320042131631067
ECFP4_364,0.0003231946601277033
ECFP4_1692,0.0003230386202072323
ECFP4_1856,0.0003225136506829067
ECFP4_1447,0.0003214120109879894
ECFP4_2042,0.0003203484255030536
ECFP4_1626,0.0003200590343995656
ECFP4_1887,0.00032005006849650686
ECFP4_993,0.0003198664199351461
ECFP4_122,0.00031954266220159984
ECFP4_1083,0.0003192547866862051
ECFP4_360,0.0003189477147590279
ECFP4_865,0.0003186197780907685
ECFP4_562,0.00031860317706326936
ECFP4_1282,0.0003185381525142375
ECFP4_1402,0.0003185361044020075
ECFP4_1399,0.0003185168948526142
ECFP4_173,0.00031666802576491064
ECFP4_463,0.0003162459475762795
ECFP4_1715,0.000315865532616276
ECFP4_1888,0.0003157371088973637
ECFP4_1827,0.00031552345647193854
ECFP4_437,0.00031515510623577806
ECFP4_1762,0.0003146759119833826
ECFP4_1570,0.0003145286578019774
ECFP4_1168,0.0003143593794663331
ECFP4_1773,0.00031320654562527105
ECFP4_1941,0.0003122497526572427
ECFP4_977,0.0003119187198950247
ECFP4_1992,0.0003110389617859359
ECFP4_1360,0.000310473971972586
ECFP4_168,0.0003102312127454352
ECFP4_1089,0.0003100114764286967
ECFP4_371,0.00030999912133253347
ECFP4_1853,0.0003085680831689995
ECFP4_1131,0.00030837148994071234
ECFP4_692,0.00030826806156162743
ECFP4_469,0.0003072658570595021
ECFP4_1456,0.0003071158864969482
ECFP4_1129,0.0003066966001188467
ECFP4_1877,0.0003061894762922898
ECFP4_257,0.00030571613483018064
ECFP4_40,0.0003052445420894505
ECFP4_213,0.0003052179837923874
ECFP4_95,0.0003048428820092664
ECFP4_959,0.0003040788610745073
ECFP4_1047,0.00030386720210038795
ECFP4_1169,0.00030368915996871443
ECFP4_1609,0.0003032849615722493
ECFP4_1685,0.0003027142527950731
ECFP4_1831,0.00030266540972696636
ECFP4_641,0.0003025029168792003
ECFP4_440,0.00030176752086724055
ECFP4_1894,0.00030090929638036293
ECFP4_597,0.00030077053459064785
ECFP4_488,0.0003004663360752747
ECFP4_7,0.00030004551344599127
ECFP4_295,0.0002998373629629855
ECFP4_669,0.0002995725026696914
ECFP4_208,0.00029913412785820726
ECFP4_1649,0.00029900768099233984
ECFP4_1307,0.0002984707295961731
ECFP4_1795,0.00029815283440219056
ECFP4_56,0.00029799768102664403
ECFP4_1592,0.0002979382723804655
ECFP4_609,0.0002963225860977423
ECFP4_1155,0.0002959225554777386
ECFP4_107,0.0002954910376220759
ECFP4_1184,0.00029537347859668836
ECFP4_237,0.0002952711103449187
ECFP4_2020,0.00029510051341689745
ECFP4_450,0.00029455860061550264
ECFP4_186,0.0002944079734907417
ECFP4_1302,0.00029356689626771016
ECFP4_1055,0.0002934900541570592
ECFP4_716,0.00029297759909328587
ECFP4_1373,0.000291270108998015
ECFP4_1963,0.00029059032700844123
ECFP4_1621,0.00029023683169776017
ECFP4_465,0.00028980606266257645
ECFP4_1752,0.00028956406783187686
ECFP4_1681,0.0002892157473532803
ECFP4_588,0.0002888662939444475
