timestamp,experiment_id,model_name,model_family,ligand_repr,protein_repr,fusion_strategy,n_params,epochs_trained,batch_size,learning_rate,split_type,n_train,n_val,n_test,val_rmse,val_pearson_r,val_spearman_r,test_rmse,test_pearson_r,test_spearman_r,train_time_sec,notes
2026-04-02 20:47:18 UTC,distmat_cnn_distmat_100_esm2_150M,distmat_cnn_distmat_100_esm2_150M,distmat_cnn,distmat_100,esm2_150M,distmat,1602785.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.103,0.6456,0.5798,1.1265,0.6768,0.6053,926.5,
2026-04-02 20:57:26 UTC,distmat_cnn_distmat_100_esm2_650M,distmat_cnn_distmat_100_esm2_650M,distmat_cnn,distmat_100,esm2_650M,distmat,1930465.0,37.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1224,0.6212,0.564,1.1548,0.6541,0.581,602.6,
2026-04-02 21:12:04 UTC,distmat_cnn_distmat_100_prot_electra_256,distmat_cnn_distmat_100_prot_electra_256,distmat_cnn,distmat_100,prot_electra_256,distmat,1930465.0,53.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.182,0.583,0.5291,1.159,0.6645,0.589,863.9,
2026-04-02 21:15:14 UTC,gcn_mol_graph_esm2_8M_320,gcn_mol_graph_esm2_8M_320,gcn,mol_graph,esm2_8M_320,graph,405377.0,65.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1095,0.6362,0.5665,1.2156,0.636,0.5908,141.7,
2026-04-02 21:17:17 UTC,gcn_mol_graph_esm2_35M_480,gcn_mol_graph_esm2_35M_480,gcn,mol_graph,esm2_35M_480,graph,487297.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1587,0.5836,0.5083,1.2024,0.6156,0.5504,73.9,
2026-04-02 21:20:14 UTC,gcn_mol_graph_esm2_150M,gcn_mol_graph_esm2_150M,gcn,mol_graph,esm2_150M,graph,569217.0,59.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1123,0.6295,0.5575,1.2086,0.634,0.592,129.9,
2026-04-02 21:22:50 UTC,gcn_mol_graph_esm2_650M,gcn_mol_graph_esm2_650M,gcn,mol_graph,esm2_650M,graph,896897.0,49.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1349,0.6092,0.54,1.2329,0.6006,0.5583,107.4,
2026-04-02 21:26:45 UTC,gcn_mol_graph_prot_electra_256,gcn_mol_graph_prot_electra_256,gcn,mol_graph,prot_electra_256,graph,896897.0,85.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.11,0.6309,0.5723,1.2255,0.6149,0.5608,178.8,Targeted: GCN + ProtElectra
2026-04-02 21:29:31 UTC,gat_mol_graph_esm2_8M_320,gat_mol_graph_esm2_8M_320,gat,mol_graph,esm2_8M_320,graph,406145.0,44.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1764,0.5811,0.5119,1.268,0.5969,0.5466,118.1,
2026-04-02 21:32:50 UTC,gat_mol_graph_esm2_35M_480,gat_mol_graph_esm2_35M_480,gat,mol_graph,esm2_35M_480,graph,488065.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1337,0.6221,0.5649,1.2148,0.6349,0.5841,151.7,
2026-04-02 21:36:24 UTC,gat_mol_graph_esm2_150M,gat_mol_graph_esm2_150M,gat,mol_graph,esm2_150M,graph,569985.0,62.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1167,0.6299,0.5745,1.2285,0.6233,0.5664,165.5,
2026-04-02 21:39:41 UTC,gat_mol_graph_esm2_650M,gat_mol_graph_esm2_650M,gat,mol_graph,esm2_650M,graph,897665.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1135,0.6363,0.5784,1.1939,0.6434,0.584,151.1,
2026-04-02 21:43:11 UTC,gat_mol_graph_prot_electra_256,gat_mol_graph_prot_electra_256,gat,mol_graph,prot_electra_256,graph,897665.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1108,0.6297,0.5734,1.2274,0.6224,0.5582,153.4,Targeted: GAT + ProtElectra
2026-04-02 22:04:40 UTC,lstm_smiles_atom_protein_bpe_1000,lstm_smiles_atom_protein_bpe_1000,lstm,smiles_atom,protein_bpe_1000,dual_encoder,4821313.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1249,0.6227,0.5534,1.1456,0.6566,0.5679,1284.1,Targeted: LSTM + smiles_atom + protein_bpe_1000
2026-04-02 22:18:34 UTC,lstm_smiles_bpe_1000_protein_char,lstm_smiles_bpe_1000_protein_char,lstm,smiles_bpe_1000,protein_char,dual_encoder,4819329.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1757,0.5871,0.5485,1.2524,0.5902,0.5215,829.4,Targeted: LSTM + smiles_bpe_1000 + protein_char
2026-04-02 22:36:41 UTC,lstm_smiles_bpe_1000_protein_bpe_1000,lstm_smiles_bpe_1000_protein_bpe_1000,lstm,smiles_bpe_1000,protein_bpe_1000,dual_encoder,4881793.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0793,0.6566,0.5977,1.1456,0.6595,0.5812,1082.8,Targeted: LSTM + smiles_bpe_1000 + protein_bpe_1000
2026-04-02 22:49:43 UTC,transformer_seq_smiles_atom_protein_bpe_1000,transformer_seq_smiles_atom_protein_bpe_1000,transformer_seq,smiles_atom,protein_bpe_1000,dual_encoder,1176577.0,35.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1618,0.6014,0.537,1.2247,0.6161,0.5188,776.4,Targeted: TransformerSeq + smiles_atom + protein_bpe_1000
2026-04-02 23:00:57 UTC,transformer_seq_smiles_bpe_1000_protein_char,transformer_seq_smiles_bpe_1000_protein_char,transformer_seq,smiles_bpe_1000,protein_char,dual_encoder,1172609.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2438,0.5239,0.4468,1.373,0.5421,0.4843,669.9,Targeted: TransformerSeq + smiles_bpe_1000 + protein_char
2026-04-02 23:11:16 UTC,transformer_seq_smiles_bpe_1000_protein_bpe_1000,transformer_seq_smiles_bpe_1000_protein_bpe_1000,transformer_seq,smiles_bpe_1000,protein_bpe_1000,dual_encoder,1297537.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1352,0.6108,0.5339,1.3698,0.5448,0.5124,614.6,Targeted: TransformerSeq + smiles_bpe_1000 + protein_bpe_1000
2026-04-02 23:23:57 UTC,mamba_smiles_atom_protein_char,mamba_smiles_atom_protein_char,mamba,smiles_atom,protein_char,dual_encoder,3388161.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1691,0.5947,0.5071,1.1808,0.6438,0.5847,756.0,Phase2: Mamba SSM atom-level SMILES + char protein
2026-04-02 23:32:03 UTC,mamba_smiles_atom_protein_bpe_1000,mamba_smiles_atom_protein_bpe_1000,mamba,smiles_atom,protein_bpe_1000,dual_encoder,3513089.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1386,0.6065,0.5327,1.2279,0.5837,0.5106,481.1,
2026-04-02 23:41:41 UTC,mamba_smiles_bpe_1000_protein_char,mamba_smiles_bpe_1000_protein_char,mamba,smiles_bpe_1000,protein_char,dual_encoder,3509121.0,33.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1654,0.5845,0.5461,1.1722,0.6367,0.5649,573.3,
2026-04-02 23:51:05 UTC,mamba_smiles_bpe_1000_protein_bpe_1000,mamba_smiles_bpe_1000_protein_bpe_1000,mamba,smiles_bpe_1000,protein_bpe_1000,dual_encoder,3634049.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1243,0.631,0.5485,1.1581,0.6558,0.5892,558.8,
2026-04-02 23:51:17 UTC,ridge_ecfp6_1024_kmer3_8000,ridge_ecfp6_1024_kmer3_8000,linear,ecfp6_1024,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3142,0.5165,0.4486,1.4886,0.4929,0.4311,8.0,Targeted: Ridge + ECFP6 + kmer3
2026-04-02 23:51:22 UTC,ridge_ecfp6_1024_prot_electra_256,ridge_ecfp6_1024_prot_electra_256,linear,ecfp6_1024,prot_electra_256,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3222,0.5078,0.4484,1.4669,0.4999,0.4388,0.8,Targeted: Ridge + ECFP6 + ProtElectra
2026-04-02 23:51:30 UTC,ridge_ecfp6_1024_protein_char,ridge_ecfp6_1024_protein_char,linear,ecfp6_1024,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4479,0.3768,0.3455,1.5608,0.4099,0.3671,0.4,Targeted: Ridge + ECFP6 + protein_char
2026-04-02 23:51:41 UTC,ridge_chemberta_600_kmer3_8000,ridge_chemberta_600_kmer3_8000,linear,chemberta_600,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2724,0.5358,0.48,1.3953,0.5599,0.4971,7.0,Targeted: Ridge + ChemBERTa + kmer3
2026-04-02 23:51:45 UTC,ridge_chemberta_600_protein_char,ridge_chemberta_600_protein_char,linear,chemberta_600,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4222,0.3476,0.3018,1.4536,0.4737,0.4304,0.2,Targeted: Ridge + ChemBERTa + protein_char
2026-04-02 23:52:04 UTC,ridge_smiles_char_kmer3_8000,ridge_smiles_char_kmer3_8000,linear,smiles_char,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,2.2494,0.3416,0.3306,2.167,0.3431,0.3562,13.4,Targeted: Ridge + smiles_char + kmer3
2026-04-02 23:52:10 UTC,ridge_smiles_char_prot_electra_256,ridge_smiles_char_prot_electra_256,linear,smiles_char,prot_electra_256,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,2.1765,0.3404,0.3301,2.1715,0.3459,0.3689,3.0,Targeted: Ridge + smiles_char + ProtElectra
2026-04-02 23:52:16 UTC,ridge_smiles_char_protein_char,ridge_smiles_char_protein_char,linear,smiles_char,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.9964,0.2508,0.2791,2.4017,0.2396,0.2673,1.9,Targeted: Ridge + smiles_char + protein_char
2026-04-02 23:52:40 UTC,xgb_ecfp6_1024_kmer3_8000,xgb_ecfp6_1024_kmer3_8000,tree,ecfp6_1024,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0437,0.6815,0.5988,1.0691,0.7073,0.6215,19.1,Targeted: XGB + ECFP6 + kmer3
2026-04-02 23:52:55 UTC,xgb_ecfp6_1024_prot_electra_256,xgb_ecfp6_1024_prot_electra_256,tree,ecfp6_1024,prot_electra_256,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0288,0.6924,0.6214,1.0726,0.7052,0.6145,11.3,Targeted: XGB + ECFP6 + ProtElectra
2026-04-02 23:53:00 UTC,xgb_ecfp6_1024_protein_char,xgb_ecfp6_1024_protein_char,tree,ecfp6_1024,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0418,0.6833,0.6108,1.092,0.6935,0.6089,2.5,Targeted: XGB + ECFP6 + protein_char
2026-04-02 23:53:29 UTC,xgb_chemberta_600_kmer3_8000,xgb_chemberta_600_kmer3_8000,tree,chemberta_600,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0815,0.6515,0.5759,1.0687,0.7074,0.6234,23.6,Targeted: XGB + ChemBERTa + kmer3
2026-04-02 23:53:38 UTC,xgb_chemberta_600_protein_char,xgb_chemberta_600_protein_char,tree,chemberta_600,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1617,0.5817,0.4893,1.0893,0.695,0.6221,6.1,Targeted: XGB + ChemBERTa + protein_char
2026-04-02 23:54:04 UTC,xgb_smiles_char_kmer3_8000,xgb_smiles_char_kmer3_8000,tree,smiles_char,kmer3_8000,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0946,0.6407,0.556,1.1293,0.6656,0.5912,20.5,Targeted: XGB + smiles_char + kmer3
2026-04-02 23:54:22 UTC,xgb_smiles_char_prot_electra_256,xgb_smiles_char_prot_electra_256,tree,smiles_char,prot_electra_256,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1214,0.6201,0.5399,1.1309,0.6638,0.5893,13.7,Targeted: XGB + smiles_char + ProtElectra
2026-04-02 23:54:30 UTC,xgb_smiles_char_protein_char,xgb_smiles_char_protein_char,tree,smiles_char,protein_char,concat,,,,,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1677,0.5764,0.4897,1.1329,0.6642,0.5914,4.8,Targeted: XGB + smiles_char + protein_char
2026-04-02 23:55:24 UTC,mlp_ecfp6_1024_kmer3_8000,mlp_ecfp6_1024_kmer3_8000,mlp,ecfp6_1024,kmer3_8000,concat,4787074.0,43.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0489,0.6867,0.6231,1.1335,0.6844,0.5984,43.4,Targeted: MLP + ECFP6 + kmer3
2026-04-02 23:56:19 UTC,mlp_ecfp6_1024_prot_electra_256,mlp_ecfp6_1024_prot_electra_256,mlp,ecfp6_1024,prot_electra_256,concat,1346434.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.0561,0.6863,0.6382,1.2036,0.6552,0.5842,48.6,Targeted: MLP + ECFP6 + ProtElectra
2026-04-02 23:56:54 UTC,mlp_ecfp6_1024_protein_char,mlp_ecfp6_1024_protein_char,mlp,ecfp6_1024,protein_char,concat,701314.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2716,0.534,0.4513,1.2192,0.6263,0.5501,29.1,Targeted: MLP + ECFP6 + protein_char
2026-04-02 23:57:29 UTC,mlp_chemberta_600_kmer3_8000,mlp_chemberta_600_kmer3_8000,mlp,chemberta_600,kmer3_8000,concat,4656002.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1329,0.6363,0.5665,1.1227,0.684,0.6019,24.7,Targeted: MLP + ChemBERTa + kmer3
2026-04-02 23:57:57 UTC,mlp_chemberta_600_protein_char,mlp_chemberta_600_protein_char,mlp,chemberta_600,protein_char,concat,570242.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2355,0.5108,0.4489,1.2599,0.5774,0.4938,23.3,Targeted: MLP + ChemBERTa + protein_char
2026-04-02 23:58:37 UTC,mlp_smiles_char_kmer3_8000,mlp_smiles_char_kmer3_8000,mlp,smiles_char,kmer3_8000,concat,6259586.0,25.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2051,0.5841,0.5156,1.217,0.611,0.5143,27.5,Targeted: MLP + smiles_char + kmer3
2026-04-02 23:59:06 UTC,mlp_smiles_char_prot_electra_256,mlp_smiles_char_prot_electra_256,mlp,smiles_char,prot_electra_256,concat,2818946.0,22.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3035,0.4859,0.4429,1.2957,0.5449,0.4741,21.0,Targeted: MLP + smiles_char + ProtElectra
2026-04-03 00:00:00 UTC,mlp_smiles_char_protein_char,mlp_smiles_char_protein_char,mlp,smiles_char,protein_char,concat,2173826.0,51.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.4278,0.3931,0.324,1.4272,0.4681,0.3988,46.4,Targeted: MLP + smiles_char + protein_char
2026-04-03 00:04:51 UTC,transformer_ecfp6_1024_kmer3_8000,transformer_ecfp6_1024_kmer3_8000,transformer,ecfp6_1024,kmer3_8000,concat,1631745.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1604,0.6121,0.55,1.2153,0.6366,0.5616,280.9,Targeted: Transformer + ECFP6 + kmer3
2026-04-03 00:06:09 UTC,transformer_ecfp6_1024_prot_electra_256,transformer_ecfp6_1024_prot_electra_256,transformer,ecfp6_1024,prot_electra_256,concat,1631745.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1225,0.6293,0.5684,1.198,0.6332,0.5483,71.2,Targeted: Transformer + ECFP6 + ProtElectra
2026-04-03 00:07:30 UTC,transformer_ecfp6_1024_protein_char,transformer_ecfp6_1024_protein_char,transformer,ecfp6_1024,protein_char,concat,1631745.0,37.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.208,0.5362,0.4748,1.2806,0.5624,0.5085,76.0,Targeted: Transformer + ECFP6 + protein_char
2026-04-03 00:13:11 UTC,transformer_chemberta_600_kmer3_8000,transformer_chemberta_600_kmer3_8000,transformer,chemberta_600,kmer3_8000,concat,1631745.0,41.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2027,0.5805,0.5109,1.1883,0.6555,0.5771,330.8,Targeted: Transformer + ChemBERTa + kmer3
2026-04-03 00:14:06 UTC,transformer_chemberta_600_protein_char,transformer_chemberta_600_protein_char,transformer,chemberta_600,protein_char,concat,1631745.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3241,0.3951,0.3039,1.2487,0.5654,0.4808,49.8,Targeted: Transformer + ChemBERTa + protein_char
2026-04-03 00:20:11 UTC,transformer_smiles_char_kmer3_8000,transformer_smiles_char_kmer3_8000,transformer,smiles_char,kmer3_8000,concat,1631745.0,34.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1524,0.5938,0.5217,1.241,0.5871,0.4996,352.7,Targeted: Transformer + smiles_char + kmer3
2026-04-03 00:22:43 UTC,transformer_smiles_char_prot_electra_256,transformer_smiles_char_prot_electra_256,transformer,smiles_char,prot_electra_256,concat,1631745.0,31.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.136,0.6089,0.5464,1.2299,0.5876,0.5093,143.1,Targeted: Transformer + smiles_char + ProtElectra
2026-04-03 00:24:16 UTC,transformer_smiles_char_protein_char,transformer_smiles_char_protein_char,transformer,smiles_char,protein_char,concat,1631745.0,27.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2896,0.4457,0.3758,1.345,0.4724,0.4059,86.3,Targeted: Transformer + smiles_char + protein_char
2026-04-03 00:25:34 UTC,bica_ecfp6_1024_kmer3_8000,bica_ecfp6_1024_kmer3_8000,bica,ecfp6_1024,kmer3_8000,bidirectional_cross_attn,3399425.0,24.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1276,0.6319,0.5787,1.2144,0.6334,0.5706,43.5,Targeted: BiCA + ECFP6 + kmer3
2026-04-03 00:26:25 UTC,bica_ecfp6_1024_prot_electra_256,bica_ecfp6_1024_prot_electra_256,bica,ecfp6_1024,prot_electra_256,bidirectional_cross_attn,1679105.0,28.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1819,0.5774,0.5101,1.2774,0.5859,0.5442,46.5,Targeted: BiCA + ECFP6 + ProtElectra
2026-04-03 00:27:18 UTC,bica_ecfp6_1024_protein_char,bica_ecfp6_1024_protein_char,bica,ecfp6_1024,protein_char,bidirectional_cross_attn,1356545.0,27.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2865,0.4709,0.4296,1.2942,0.5592,0.5143,43.2,Targeted: BiCA + ECFP6 + protein_char
2026-04-03 00:28:09 UTC,bica_chemberta_600_kmer3_8000,bica_chemberta_600_kmer3_8000,bica,chemberta_600,kmer3_8000,bidirectional_cross_attn,3333889.0,26.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1384,0.625,0.5552,1.1661,0.6511,0.5804,46.8,Targeted: BiCA + ChemBERTa + kmer3
2026-04-03 00:29:10 UTC,bica_chemberta_600_protein_char,bica_chemberta_600_protein_char,bica,chemberta_600,protein_char,bidirectional_cross_attn,1291009.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.254,0.5052,0.4189,1.2558,0.5788,0.5084,55.9,Targeted: BiCA + ChemBERTa + protein_char
2026-04-03 00:29:59 UTC,bica_smiles_char_kmer3_8000,bica_smiles_char_kmer3_8000,bica,smiles_char,kmer3_8000,bidirectional_cross_attn,4135681.0,23.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.167,0.5985,0.538,1.2339,0.5841,0.5056,43.1,Targeted: BiCA + smiles_char + kmer3
2026-04-03 00:30:43 UTC,bica_smiles_char_prot_electra_256,bica_smiles_char_prot_electra_256,bica,smiles_char,prot_electra_256,bidirectional_cross_attn,2415361.0,23.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3253,0.4748,0.4155,1.3288,0.5398,0.4647,39.4,Targeted: BiCA + smiles_char + ProtElectra
2026-04-03 00:31:25 UTC,bica_smiles_char_protein_char,bica_smiles_char_protein_char,bica,smiles_char,protein_char,bidirectional_cross_attn,2092801.0,22.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3648,0.3656,0.2801,1.337,0.478,0.3874,37.4,Targeted: BiCA + smiles_char + protein_char
2026-04-03 00:32:18 UTC,cnn_smiles_onehot_kmer3_8000,cnn_smiles_onehot_kmer3_8000,cnn,smiles_onehot,kmer3_8000,concat,184833.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3917,0.3688,0.3079,1.3561,0.506,0.4302,39.7,Targeted: CNN + smiles_onehot + kmer3
2026-04-03 00:33:04 UTC,cnn_smiles_onehot_protein_char,cnn_smiles_onehot_protein_char,cnn,smiles_onehot,protein_char,concat,184833.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3907,0.387,0.3706,1.3524,0.5119,0.4501,39.4,Targeted: CNN + smiles_onehot + protein_char
2026-04-03 00:45:51 UTC,distmat_cnn_kmer3_8000,distmat_cnn_kmer3_8000,distmat_cnn,distmat_100,kmer3_8000,distmat,5371105.0,46.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1544,0.61,0.5511,1.1448,0.6737,0.6037,761.5,Targeted: DistmatCNN + kmer3
2026-04-03 01:04:06 UTC,distmat_cnn_prot_electra_256,distmat_cnn_prot_electra_256,distmat_cnn,distmat_100,prot_electra_256,distmat,1930465.0,67.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1497,0.6063,0.5616,1.1604,0.6626,0.5959,1088.9,Targeted: DistmatCNN + ProtElectra
2026-04-03 01:14:44 UTC,distmat_cnn_protein_char,distmat_cnn_protein_char,distmat_cnn,distmat_100,protein_char,distmat,1285345.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.3241,0.4298,0.3539,1.3434,0.4857,0.4228,633.0,Targeted: DistmatCNN + protein_char
2026-04-03 01:17:51 UTC,gcn_mol_graph_kmer3_8000,gcn_mol_graph_kmer3_8000,gcn,mol_graph,kmer3_8000,graph,4337537.0,58.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1088,0.6331,0.5672,1.2141,0.6201,0.5558,138.2,Targeted: GCN + kmer3
2026-04-03 01:20:02 UTC,gcn_mol_graph_protein_char,gcn_mol_graph_protein_char,gcn,mol_graph,protein_char,graph,251777.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2783,0.4531,0.3702,1.3877,0.5025,0.4456,82.9,Targeted: GCN + protein_char
2026-04-03 01:23:39 UTC,gat_mol_graph_kmer3_8000,gat_mol_graph_kmer3_8000,gat,mol_graph,kmer3_8000,graph,4338305.0,57.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1092,0.6374,0.5718,1.2161,0.6407,0.5842,167.5,Targeted: GAT + kmer3
2026-04-03 01:27:28 UTC,gat_mol_graph_protein_char,gat_mol_graph_protein_char,gat,mol_graph,protein_char,graph,252545.0,68.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.2732,0.4598,0.3731,1.3572,0.5162,0.4794,180.5,Targeted: GAT + protein_char
2026-04-03 01:47:46 UTC,lstm_smiles_char_protein_bpe_1000,lstm_smiles_char_protein_bpe_1000,lstm,smiles_char,protein_bpe_1000,dual_encoder,4820289.0,38.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1176,0.6238,0.5471,1.1907,0.631,0.532,1213.0,Targeted: LSTM + smiles_char + protein_bpe_1000
2026-04-03 01:59:41 UTC,transformer_seq_smiles_char_protein_bpe_1000,transformer_seq_smiles_char_protein_bpe_1000,transformer_seq,smiles_char,protein_bpe_1000,dual_encoder,1174529.0,32.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1219,0.6224,0.5374,1.2108,0.605,0.524,710.6,Targeted: TransformerSeq + smiles_char + protein_bpe_1000
2026-04-03 02:01:01 UTC,bica_chemberta_esm2_8M_dsm,bica_chemberta_esm2_8M_dsm,bica,chemberta_600,esm2_8M_320,bidirectional_cross_attn,1367809.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1628,0.6057,0.543,1.1244,0.685,0.6142,75.2,Phase2: BiCA + ChemBERTa + ESM-2 8M + DualBind DSM auxiliary loss
2026-04-03 02:02:30 UTC,bica_chemberta_prot_electra_dsm,bica_chemberta_prot_electra_dsm,bica,chemberta_600,prot_electra_256,bidirectional_cross_attn,1613569.0,45.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1961,0.5724,0.5062,1.2115,0.6277,0.5528,84.6,Phase2: BiCA + ChemBERTa + ProtElectra + DSM auxiliary loss
2026-04-03 02:03:02 UTC,mlp_chemberta_esm2_8M_dsm,mlp_chemberta_esm2_8M_dsm,mlp,chemberta_600,esm2_8M_320,concat,1816514.0,21.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,6.97,0.1206,0.0065,6.8504,0.135,0.1046,26.3,Phase2: MLP deep + ChemBERTa + ESM-2 8M + DualBind DSM auxiliary loss
2026-04-03 02:16:05 UTC,mamba_smiles_char_protein_char,mamba_smiles_char_protein_char,mamba,smiles_char,protein_char,dual_encoder,3386113.0,39.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1353,0.6174,0.5423,1.1755,0.6469,0.5597,778.1,Phase2: Mamba SSM character-level tokenization
2026-04-03 02:26:57 UTC,mamba_smiles_bpe512_protein_bpe512,mamba_smiles_bpe512_protein_bpe512,mamba,smiles_bpe_512,protein_bpe_512,dual_encoder,3509121.0,36.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1407,0.6199,0.5612,1.234,0.6303,0.5746,647.8,Phase2: Mamba SSM BPE-512 tokenization
2026-04-03 02:38:39 UTC,mamba_smiles_bpe1000_protein_bpe1000,mamba_smiles_bpe1000_protein_bpe1000,mamba,smiles_bpe_1000,protein_bpe_1000,dual_encoder,3634049.0,40.0,128.0,0.0005,scaffold_bemis_murcko_seed42,17312,2673,4715,1.1553,0.6042,0.56,1.1778,0.6457,0.5588,697.5,Phase2: Mamba SSM BPE-1000 tokenization
